"business_id","name","address","CITY","STATE","postal_code","latitude","longitude","phone_number","Geo_Address"
"PR0385316","MEZCAL RESTAURANT & BAR","25 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3341831000","-121.8895372000","+14082839595","POINT (-121.8895372 37.3341831)"
"PR0385319","TOWNE PLACE SUITES BY MARRIOTT","440 SARATOGA AV","SAN JOSE","CA","95129","37.3194380000","-121.9728530000","+14089845903","POINT (-121.972853 37.319438)"
"PR0385324","SENIOR NUTRITION PRGRM @ INDIA COMMUNITY CENTER","525 LOS COCHES ST","MILPITAS","CA","95035","37.4318400000","-121.8953530000","+14089341130","POINT (-121.895353 37.43184)"
"PR0385333","TOOTSIES AT THE STANFORD BARN","700 WELCH RD","PALO ALTO","CA","94301","37.4369454000","-122.1732298000","+16505668445","POINT (-122.1732298 37.4369454)"
"PR0385334","TOKYO CENTRAL","19750 STEVENS CREEK BL","CUPERTINO","CA","95014","37.3227010000","-122.0188950000","+14082004850","POINT (-122.018895 37.322701)"
"PR0385336","PALMETTO SUPERFOODS","3055 OLIN AV # 1010","SAN JOSE","CA","95128","37.3188163000","-121.9484367000","+14153170848","POINT (-121.9484367 37.3188163)"
"PR0385340","THE OLIVE BAR","232 E CAMPBELL AV","CAMPBELL","CA","95008","37.2868003000","-121.9457334000","+14083701901","POINT (-121.9457334 37.2868003)"
"PR0385341","THE BOILING CRAB","1631 E CAPITOL EX 102","SAN JOSE","CA","95121","37.3066680000","-121.8121260000","+14085326147","POINT (-121.812126 37.306668)"
"PR0385343","JOLLIBEE GREAT MALL","100A GREAT MALL DR","MILPITAS","CA","95035","37.4155686000","-121.9135840000","+14087191344","POINT (-121.913584 37.4155686)"
"PR0385344","SONIC DRIVE INS GILROY","6921 CAMERON BL","GILROY","CA","95020","37.0032990000","-121.5468440000","+14088466400","POINT (-121.546844 37.003299)"
"PR0385347","FRUITEA REFRESHERS","860 BLOSSOM HILL RD","SAN JOSE","CA","95123","37.2486220000","-121.8579239000","+14088873843","POINT (-121.8579239 37.248622)"
"PR0385361","ST MICHAEL'S ALLEY","140 HOMER AV","PALO ALTO","CA","94301","37.4415270000","-122.1595820000","+16503262530","POINT (-122.159582 37.441527)"
"PR0385362","99 RANCH MARKET","1350 GRANT RD","MOUNTAIN VIEW","CA","94040","37.3777450000","-122.0751860000","+16509668899","POINT (-122.075186 37.377745)"
"PR0385363","99 RANCH MARKET - DELI","1350 GRANT RD","MOUNTAIN VIEW","CA","94040","37.3777450000","-122.0751860000","+16509668899","POINT (-122.075186 37.377745)"
"PR0385364","99 RANCH MARKET - BAKERY","1350 GRANT RD","MOUNTAIN VIEW","CA","94040","37.3777450000","-122.0751860000","+16509668899","POINT (-122.075186 37.377745)"
"PR0385454","TASTY POT","1143 STORY RD 100","SAN JOSE","CA","95122","37.3328010000","-121.8544100000","+14082888838","POINT (-121.85441 37.332801)"
"PR0385490","MADHUBAN EVENTS & CATERING","525 LOS COCHES ST","MILPITAS","CA","95035","37.4318400000","-121.8953530000","+14085373235","POINT (-121.895353 37.43184)"
"PR0385531","PAPA JOHN'S PIZZA","571 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3842080000","-122.0814730000","+16509697272","POINT (-122.081473 37.384208)"
"PR0385533","STAR TEA","8650 SAN YSIDRO AV STE 102","GILROY","CA","95020","37.0265735000","-121.5668776000","+16692390846","POINT (-121.5668776 37.0265735)"
"PR0385534","LATIN ASIAN FUSION","1402 N CAMDEN AV","CAMPBELL","CA","95008","37.2686767600","-121.9437866000","+14155833130","POINT (-121.9437866 37.26867676)"
"PR0385535","LITTLE CAESARS #5035","2811 STORY RD 20","SAN JOSE","CA","95127","37.3532530000","-121.8242890000",,"POINT (-121.824289 37.353253)"
"PR0385949","YENAT INJERA MARKET","1776 WINCHESTER BL","CAMPBELL","CA","95008","37.2912110000","-121.9497140000","+14084693589","POINT (-121.949714 37.291211)"
"PR0386429","TELEFERIC BARCELONA","855 EL CAMINO REAL # 130","PALO ALTO","CA","94301","37.4384980000","-122.1576700000","+19254519576","POINT (-122.15767 37.438498)"
"PR0386605","APNI MANDI - KITCHEN","1111 W EL CAMINO REAL STE 107","SUNNYVALE","CA","940871056","37.3732110000","-122.0528720000","+18594335232","POINT (-122.052872 37.373211)"
"PR0386656","APPLEBEE'S","51 CURTNER AV","SAN JOSE","CA","95125","37.3028015000","-121.8630297999","+14082957150","POINT (-121.8630297999 37.3028015)"
"PR0386663","ALMADEN MARKET","5965 ALMADEN EX","SAN JOSE","CA","95120","37.2345520000","-121.8726120000","+14089977901","POINT (-121.872612 37.234552)"
"PR0386678","JANG SU JANG","3561 EL CAMINO REAL 10","SANTA CLARA","CA","95051","37.3524596000","-121.9938921000","+14082461212","POINT (-121.9938921 37.3524596)"
"PR0387062","SANDO CORNER","132 E SAN FERNANDO ST","SAN JOSE","CA","95112","37.3355385000","-121.8861974000","+14088884557","POINT (-121.8861974 37.3355385)"
"PR0387195","ENCINA BAR & KITCHEN","1295 E DUNNE AV #100","MORGAN HILL","CA","95037","37.1337880000","-121.6294210000","+13105922455","POINT (-121.629421 37.133788)"
"PR0387196","J SWEETS","675 SARATOGA AV","SAN JOSE","CA","95129","37.3148590000","-121.9767560000","+14242161070","POINT (-121.976756 37.314859)"
"PR0387213","COLUMBIA MIDDLE SCHOOL","739 MORSE AV","SUNNYVALE","CA","94086","37.3939180000","-122.0187310000","+14085228247","POINT (-122.018731 37.393918)"
"PR0387214","LAFAYETTE FOOD & LIQUOR","1670 LAFAYETTE ST","SANTA CLARA","CA","95050","37.3564596999","-121.9469888000","+15103097474","POINT (-121.9469888 37.3564596999)"
"PR0387222","WILDSEED","855 EL CAMINO REAL # 110","PALO ALTO","CA","94301","37.4381851000","-122.1585488000","+14087810112","POINT (-122.1585488 37.4381851)"
"PR0387237","SUBWAY STORE #44239","905 MERIDIAN AV","SAN JOSE","CA","95126","37.3104963000","-121.9138803000","+14082829991","POINT (-121.9138803 37.3104963)"
"PR0387238","STARBUCKS COFFEE #13603","1003 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3525960000","-122.0076950000","+14087302311","POINT (-122.007695 37.352596)"
"PR0387239","BLUE BOTTLE COFFEE","368 SANTANA ROW # 1020","SAN JOSE","CA","95128","37.3198650000","-121.9478420000","+15106533394","POINT (-121.947842 37.319865)"
"PR0387261","STRATFORD SCHOOL","1196 LIME DR","SUNNYVALE","CA","94087","37.3561440000","-122.0547320000","+14087324424","POINT (-122.054732 37.356144)"
"PR0387262","STRATFORD SCHOOL","220 KENSINGTON WY","LOS GATOS","CA","95032","37.2400050000","-121.9273750000","+14083713020","POINT (-121.927375 37.240005)"
"PR0387264","STRATFORD SCHOOL","1718 ANDOVER LN","SAN JOSE","CA","94124","37.2557730000","-121.9100760000","+14086260001","POINT (-121.910076 37.255773)"
"PR0387266","STRATFORD SCHOOL","400 N WINCHESTER BL","SANTA CLARA","CA","95050","37.3331600000","-121.9503740000","+14082442121","POINT (-121.950374 37.33316)"
"PR0387284","BANH XEO NGON","3005 SILVER CREEK RD STE 176","SAN JOSE","CA","95121","37.3005045000","-121.8040156000","+14082386789","POINT (-121.8040156 37.3005045)"
"PR0387288","DECADENCE","459 LAGUNITA DR","STANFORD","CA","94305","37.4240960000","-122.1706560000","+16507252098","POINT (-122.170656 37.424096)"
"PR0387289","ROY'S STATION COFFEE & TEAS","197 JACKSON ST","SAN JOSE","CA","95112","37.3488890000","-121.8947940000","+14082862236","POINT (-121.894794 37.348889)"
"PR0387290","POKI BOWL","81 CURTNER AV STE 30","SAN JOSE","CA","95125","37.3029138000","-121.8644666000","+14086109150","POINT (-121.8644666 37.3029138)"
"PR0387291","SHABU SHABU KIWAMI","79 S ABBOTT AV","MILPITAS","CA","95035","37.4271287000","-121.9131314000","+14086493307","POINT (-121.9131314 37.4271287)"
"PR0387306","GORDAN & BETTY MOORE FOUNDATION","1661 PAGE MILL RD","PALO ALTO","CA","94304","37.4096940000","-122.1520510000","+16502133000","POINT (-122.152051 37.409694)"
"PR0387324","ROOKIES SPORTS LODGE","99 S 1ST ST","SAN JOSE","CA","95113","37.3343165000","-121.8892317000","+14082924300","POINT (-121.8892317 37.3343165)"
"PR0387325","T K NOODLE #7","8660 SAN YSIDRO AV 108","GILROY","CA","95020","37.0267389000","-121.5669772000","+14088478880","POINT (-121.5669772 37.0267389)"
"PR0387393","PANADERIA LA ESTRELLA","158 S JACKSON AV","SAN JOSE","CA","95116","37.3567234000","-121.8417631000","+15109936670","POINT (-121.8417631 37.3567234)"
"PR0387394","THE CITY FISH","30 E SANTA CLARA ST # 140","SAN JOSE","CA","95113","37.3363754000","-121.8900723000","+14082933474","POINT (-121.8900723 37.3363754)"
"PR0387395","""I DO"" WEDDING CAKES","380 TENNANT AV 2","MORGAN HILL","CA","95037","37.1151900000","-121.6367010000","+14084650619","POINT (-121.636701 37.11519)"
"PR0387406","LAS PALMUS MERCADO Y CARNICERIA-DELI","1080 SARATOGA AV 15","SAN JOSE","CA","95129","37.3058140000","-121.9779250000","+14082602025","POINT (-121.977925 37.305814)"
"PR0387420","ASIAN MOMO HOUSE","153 E FREMONT AV","SUNNYVALE","CA","94087","37.3528344000","-122.0311684000","+16505268627","POINT (-122.0311684 37.3528344)"
"PR0387423","SAN JOSE MARRIOTT - COBRA & CLAY","301 S MARKET ST","SAN JOSE","CA","95113","37.3303760000","-121.8879900000","+14082784450","POINT (-121.88799 37.330376)"
"PR0387454","VILLAGE ELEMENTARY SCHOOL","825 W PARR AV","CAMPBELL","CA","95008","37.2642510000","-121.9646780000","+14083417000","POINT (-121.964678 37.264251)"
"PR0387554","EVERGREEN 76 SUBWAY","3295 S WHITE RD","SAN JOSE","CA","95148","37.3142590000","-121.7923380000","+14082741159","POINT (-121.792338 37.314259)"
"PR0387557","LULU'S @ TOWN & COUNTRY VILLAGE","855 EL CAMINO REAL 49","PALO ALTO","CA","94301","37.4381851000","-122.1585488000","+16503278226","POINT (-122.1585488 37.4381851)"
"PR0387558","DIO DEKA-BANQUET FACILITY UPSTAIRS","210 E MAIN ST","LOS GATOS","CA","95030","37.2211245000","-121.9772753000","+14083547700","POINT (-121.9772753 37.2211245)"
"PR0387560","VENTURE CHRISTIAN CHURCH (KITCHEN AREA)","16845 HICKS RD","LOS GATOS","CA","95032","37.2234770000","-121.9073470000","+14089974625","POINT (-121.907347 37.223477)"
"PR0387617","WINGSTOP","80 N MILPITAS BL","MILPITAS","CA","95035","37.4338863000","-121.9002131000","+14089569464","POINT (-121.9002131 37.4338863)"
"PR0387681","HOLY FAMILY PARISH COMMUNITY CENTER","4848 PEARL AV","SAN JOSE","CA","95136","37.2622200000","-121.8634810000","+14089781355","POINT (-121.863481 37.26222)"
"PR0387739","KFC #223","2609 E CHARLESTON RD","MOUNTAIN VIEW","CA","94043","37.4211410000","-122.1006190000","+16509688866","POINT (-122.100619 37.421141)"
"PR0387743","FRESH U ORDER","500 LAWRENCE EX F","SUNNYVALE","CA","94085","37.3816240000","-121.9951490000","+14087391888","POINT (-121.995149 37.381624)"
"PR0387758","MCDONALD'S #32974","2191 MONTEREY","SAN JOSE","CA","95125","37.3021954000","-121.8599189000","+14082970824","POINT (-121.8599189 37.3021954)"
"PR0387762","CHEESE STEAK SHOP","832 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3703020000","-122.0421549000","+14085308159","POINT (-122.0421549 37.370302)"
"PR0387763","BASKIN ROBBINS","2663 CROPLEY AV # 10","SAN JOSE","CA","95132","37.4040353000","-121.8816675000","+14089463800","POINT (-121.8816675 37.4040353)"
"PR0387805","ST JUSTIN PARISH COMMUNITY","2655 HOMESTEAD RD","SANTA CLARA","CA","95051","37.3399550000","-121.9751360000","+14089830350","POINT (-121.975136 37.339955)"
"PR0387973","BAMBU DESSERTS & DRINKS","1908 ABORN RD","SAN JOSE","CA","95121","37.3103637000","-121.8120598000","+14085288088","POINT (-121.8120598 37.3103637)"
"PR0387975","THE OLD WAGON SALOON & GRILL","73 N SAN PEDRO ST","SAN JOSE","CA","95110","37.3364750000","-121.8939210000",,"POINT (-121.893921 37.336475)"
"PR0387976","SCOTTY'S","548 EMERSON ST","PALO ALTO","CA","94301","37.4440967000","-122.1618848000","+16505614929","POINT (-122.1618848 37.4440967)"
"PR0387978","YOGURTLAND WESTGATE","5395 PROSPECT RD","SAN JOSE","CA","95129","37.2924018000","-121.9966279000","+14087779868","POINT (-121.9966279 37.2924018)"
"PR0388358","OAKMONT PRODUCE MARKET","810 W HAMILTON AV","CAMPBELL","CA","95008","37.2940580000","-121.9636970000","+14088666555","POINT (-121.963697 37.294058)"
"PR0388361","TACO BELL #30797","1450 CAMDEN AV","CAMPBELL","CA","95008","37.2683860000","-121.9432700000","+14088790904","POINT (-121.94327 37.268386)"
"PR0388363","HUNG CHEONG INC.","1031 E CAPITOL EX 30","SAN JOSE","CA","95121","37.3005410000","-121.8240240000","+14082258833","POINT (-121.824024 37.300541)"
"PR0388375","LUCKY STRIKE SAN JOSE - BAR","5420 THORNWOOD DR","SAN JOSE","CA","95123","37.2544950000","-121.8612530000",,"POINT (-121.861253 37.254495)"
"PR0388379","MILAN INDIAN CUISINE","420 S MAIN ST","MILPITAS","CA","95035","37.4241570000","-121.9047010000","+14089457575","POINT (-121.904701 37.424157)"
"PR0388416","SACRED HEART NATIVITY SCHOOL","310 EDWARDS AV","SAN JOSE","CA","95110","37.3184570000","-121.8851660000","+14089931293","POINT (-121.885166 37.318457)"
"PR0388437","ROCKETSHIP MATEO SHEEDY ELEMENTARY SCHOOL","788 LOCUST ST","SAN JOSE","CA","95110","37.3215870000","-121.8867310000","+14082863330","POINT (-121.886731 37.321587)"
"PR0388582","SIMMERING PHO CAFE","213 W MAIN AV","MORGAN HILL","CA","95037","37.1281034000","-121.6585287000","+14087792233","POINT (-121.6585287 37.1281034)"
"PR0388586","BULLIS CHARTER SCHOOL","102 W PORTOLA AV","LOS ALTOS","CA","94022","37.3966970000","-122.1164860000","+16509474939","POINT (-122.116486 37.396697)"
"PR0388587","BLUE MANGO","635 COLEMAN AV 4B","SAN JOSE","CA","95110","37.3409601000","-121.9093975000","+14088859222","POINT (-121.9093975 37.3409601)"
"PR0388653","MADATE CONCESSIONS COMMISSARY","1 AMPHITHEATRE PY","MOUNTAIN VIEW","CA","94043","37.4267180000","-122.0807220000","+19514330957","POINT (-122.080722 37.426718)"
"PR0388724","TOTAL WINE AND MORE","5170 STEVENS CREEK BL","SAN JOSE","CA","95129","37.3229010000","-121.9933790000","+14082444525","POINT (-121.993379 37.322901)"
"PR0388746","PINEWOOD SCHOOL - LOWER CAMPUS","477 FREMONT AV","LOS ALTOS","CA","94024","37.3645698000","-122.1025996000","+16502093050","POINT (-122.1025996 37.3645698)"
"PR0388834","COMMUNITY COFFEE","1000 S PARK VICTORIA RD","MILPITAS","CA","95030","37.4201150000","-121.8757770000","+14082628000","POINT (-121.875777 37.420115)"
"PR0388857","LEE & BAI CHINESE BAO SHOP","1661 HOLLENBECK AV # B","SUNNYVALE","CA","94087","37.3389252000","-122.0425122000","+14156696666","POINT (-122.0425122 37.3389252)"
"PR0388959","POKE HOUSE","1698 HOSTETTER RD STE H","SAN JOSE","CA","95131","37.3869795000","-121.8835758999","+14084063418","POINT (-121.8835758999 37.3869795)"
"PR0388960","FENG CHA","489 E CALAVERAS BL","MILPITAS","CA","95035","37.4324871000","-121.8986665000","+16692636350","POINT (-121.8986665 37.4324871)"
"PR0388966","ODEUM RESTAURANT","17500 DEPOT ST # 180","MORGAN HILL","CA","95037","37.1304820000","-121.6517730000","+14087825151","POINT (-121.651773 37.130482)"
"PR0388968","ROYAL FOOD PRODUCTION INC","1221 STORY RD 60","SAN JOSE","CA","95122","37.3336190000","-121.8525590000","+14082806092","POINT (-121.852559 37.333619)"
"PR0389056","COOL TEA BAR","2569 S KING RD # C-8","SAN JOSE","CA","95122","37.3194974000","-121.8235179000","+14155185256","POINT (-121.8235179 37.3194974)"
"PR0389089","MIFEN YO!","19066 STEVENS CREEK BL","CUPERTINO","CA","95014","37.3229502000","-122.0058861000","+15307179712","POINT (-122.0058861 37.3229502)"
"PR0389096","MILAGROS DE MEXICO","996 S KING RD","SAN JOSE","CA","95116","37.3401570000","-121.8431800000","+14082515300","POINT (-121.84318 37.340157)"
"PR0389138","CHEVRON #1766","1704 SARATOGA AV","SAN JOSE","CA","95129","37.2911090000","-121.9921420000","+14083709824","POINT (-121.992142 37.291109)"
"PR0389171","WALGREENS #09516","770 1ST ST","GILROY","CA","95020","37.0133380000","-121.5848620000","+14088470983","POINT (-121.584862 37.013338)"
"PR0389232","ADAMSON'S FRENCH DIP","806 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3700762000","-122.0412880000","+14088309024","POINT (-122.041288 37.3700762)"
"PR0389234","CHINA INN","1401 THE ALAMEDA","SAN JOSE","CA","95126","37.3328790000","-121.9141110000","+14082885339","POINT (-121.914111 37.332879)"
"PR0389411","SUBWAY #44821","75 S SAN TOMAS AQUINO RD 3","CAMPBELL","CA","95008","37.2856264000","-121.9766978000","+14083760500","POINT (-121.9766978 37.2856264)"
"PR0389563","SJC-TA-GATE11-GORDON BIERSCH BAR","1701 AIRPORT BL","SAN JOSE","CA","95110","37.3711836000","-121.9295524000","+14082945108","POINT (-121.9295524 37.3711836)"
"PR0389733","IHOP #3630","101 CURTNER AV 60","SAN JOSE","CA","95125","37.3017719000","-121.8640992000","+16692303104","POINT (-121.8640992 37.3017719)"
"PR0389738","THE BEST SANDWICHES, INC","5126 STEVENS CREEK BL # 13","SAN JOSE","CA","95129","37.3231190000","-121.9926380000","+14088790900","POINT (-121.992638 37.323119)"
"PR0389740","SJC-TB-GATE20-SUNSET NEWS","1701 AIRPORT BL","SAN JOSE","CA","95110","37.3638310000","-121.9226480000","+14084412635","POINT (-121.922648 37.363831)"
"PR0389760","KNEADED BAKERY AND CATERING@REBEKAH CHILDREN'S SERVICES MAIN KITCHEN","290 IOOF AV","GILROY","CA","95020","37.0131420000","-121.5681640000","+14088462100","POINT (-121.568164 37.013142)"
"PR0389761","KNEADED BAKERY AND CATERING @ REBEKAH CHILDREN'S SERVICES KITCHEN #2","290 IOOF AV","GILROY","CA","95020","37.0131420000","-121.5681640000","+14088462100","POINT (-121.568164 37.013142)"
"PR0389856","CHEVRON #1572","1301 S WINCHESTER BL","SAN JOSE","CA","95128","37.3012210000","-121.9504240000","+14083760351","POINT (-121.950424 37.301221)"
"PR0389858","CADENCE DESIGN SYSTEMS","2655 SEELY AV # B10","SAN JOSE","CA","95134","37.3950861000","-121.9168510000","+14084285434","POINT (-121.916851 37.3950861)"
"PR0389965","EL POLLO LOCO #3716","1701 STORY RD # 30","SAN JOSE","CA","95122","37.3399309000","-121.8432586000","+14082543500","POINT (-121.8432586 37.3399309)"
"PR0390351","MOONTEA","19620 STEVENS CREEK BL # 180","CUPERTINO","CA","95014","37.3225371000","-122.0167038000","+15109620548","POINT (-122.0167038 37.3225371)"
"PR0390481","SANTA CLARA AQUAMAIDS","1600 MARTIN AV","SANTA CLARA","CA","95050","37.3655108000","-121.9568207000","+14087278496","POINT (-121.9568207 37.3655108)"
"PR0390626","SUNNYVALE GAS STATION","898 E FREMONT AV","SUNNYVALE","CA","94086","37.3517750000","-122.0146760000","+14087384838","POINT (-122.014676 37.351775)"
"PR0390785","PANI PURI COMPANY","620 HOLLENBECK AV","SUNNYVALE","CA","94087","37.3692712000","-122.0411559000","+14082461943","POINT (-122.0411559 37.3692712)"
"PR0390880","CHRISTOPHER HIGH SCHOOL","850 DAY RD","GILROY","CA","95020","37.0380509000","-121.5988752000","+14088434124","POINT (-121.5988752 37.0380509)"
"PR0390884","SJC-TB-GATE24-PEETS COFFEE & TEA","1701 AIRPORT BL # NC-3","SAN JOSE","CA","95110","37.3711836000","-121.9295524000","+19095594928","POINT (-121.9295524 37.3711836)"
"PR0390911","BO GIA CAFE","2897 SENTER RD # 140","SAN JOSE","CA","95111","37.2980950000","-121.8390620000","+14082251376","POINT (-121.839062 37.298095)"
"PR0390922","24 MARKET","2010 STORY RD","SAN JOSE","CA","95122","37.3435276000","-121.8368944000","+14086188180","POINT (-121.8368944 37.3435276)"
"PR0390970","VUA KHO BO & O MAI","2549 S KING RD #A8","SAN JOSE","CA","95122","37.3198570000","-121.8242780000","+14087996854","POINT (-121.824278 37.319857)"
"PR0391076","NEW VALLEY HIGH SCHOOL","1875 LAWRENCE RD","SANTA CLARA","CA","95052","37.3565033000","-121.9953398000","+14084232078","POINT (-121.9953398 37.3565033)"
"PR0391078","BRALY ELEMENTARY SCHOOL","675 GAIL AV","SUNNYVALE","CA","94","37.3643827000","-122.0185553000","+14084231000","POINT (-122.0185553 37.3643827)"
"PR0391080","NMSO INC","1140 N CAPITOL AV","SAN JOSE","CA","95133","37.3865750000","-121.8598200000","+19093944728","POINT (-121.85982 37.386575)"
"PR0391107","VUA KHO BO","406 BARBER LN","MILPITAS","CA","95035","37.4223151000","-121.9182641000","+14085260788","POINT (-121.9182641 37.4223151)"
"PR0391129","SANTOU KA - KITCHEN","675 SARATOGA AV","SAN JOSE","CA","95129","37.3149960000","-121.9769200000","+14084461101","POINT (-121.97692 37.314996)"
"PR0391177","SAN JOSE COUNTRY CLUB-EDDIE DUINO ROOM","15571 ALUM ROCK AV","SAN JOSE","CA","95127","37.3824752000","-121.8170390000","+14082584901","POINT (-121.817039 37.3824752)"
